Code,Collection,Category,Name,Variant Name,Price,In Stock,URL,Image URL,Body 
COUR02SGEY4M095,All Men's,Shoe,The Court - Grey,9.5 Grey,179.00,No,https://www.greats.com/products/the-court-grey,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Court-Classic-Grey-COGG-Product-101.jpg?v=1560783669,"Whether you are a fan of actual sports or the sport of looking fresh, these 90s basketball-inspired kicks are going to be a slam dunk for your shoe game.

It is biodegradable, made with no virgin plastics whatsoever, and is handsewn in a top-rated factory that meets the highest levels of labor and environmental practices.   

Every great outfit is built from the ground up. Start here."
COUR02SGEY4M010,All Men's,Shoe,The Court - Grey,10 Grey,179.00,No,https://www.greats.com/products/the-court-grey,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Court-Classic-Grey-COGG-Product-101.jpg?v=1560783669,"Whether you are a fan of actual sports or the sport of looking fresh, these 90s basketball-inspired kicks are going to be a slam dunk for your shoe game.

It is biodegradable, made with no virgin plastics whatsoever, and is handsewn in a top-rated factory that meets the highest levels of labor and environmental practices.   

Every great outfit is built from the ground up. Start here."
COUR02SGEY4M105,All Men's,Shoe,The Court - Grey,10.5 Grey,179.00,No,https://www.greats.com/products/the-court-grey,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Court-Classic-Grey-COGG-Product-101.jpg?v=1560783669,"Whether you are a fan of actual sports or the sport of looking fresh, these 90s basketball-inspired kicks are going to be a slam dunk for your shoe game.

It is biodegradable, made with no virgin plastics whatsoever, and is handsewn in a top-rated factory that meets the highest levels of labor and environmental practices.   

Every great outfit is built from the ground up. Start here."
COUR02SGEY4M011,All Men's,Shoe,The Court - Grey,11 Grey,179.00,No,https://www.greats.com/products/the-court-grey,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Court-Classic-Grey-COGG-Product-101.jpg?v=1560783669,"Whether you are a fan of actual sports or the sport of looking fresh, these 90s basketball-inspired kicks are going to be a slam dunk for your shoe game.

It is biodegradable, made with no virgin plastics whatsoever, and is handsewn in a top-rated factory that meets the highest levels of labor and environmental practices.   

Every great outfit is built from the ground up. Start here."
COUR02SGEY4M115,All Men's,Shoe,The Court - Grey,11.5 Grey,179.00,No,https://www.greats.com/products/the-court-grey,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Court-Classic-Grey-COGG-Product-101.jpg?v=1560783669,"Whether you are a fan of actual sports or the sport of looking fresh, these 90s basketball-inspired kicks are going to be a slam dunk for your shoe game.

It is biodegradable, made with no virgin plastics whatsoever, and is handsewn in a top-rated factory that meets the highest levels of labor and environmental practices.   

Every great outfit is built from the ground up. Start here."
COUR02SGEY4M120,All Men's,Shoe,The Court - Grey,12 Grey,179.00,No,https://www.greats.com/products/the-court-grey,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Court-Classic-Grey-COGG-Product-101.jpg?v=1560783669,"Whether you are a fan of actual sports or the sport of looking fresh, these 90s basketball-inspired kicks are going to be a slam dunk for your shoe game.

It is biodegradable, made with no virgin plastics whatsoever, and is handsewn in a top-rated factory that meets the highest levels of labor and environmental practices.   

Every great outfit is built from the ground up. Start here."
COUR02SGEY4M013,All Men's,Shoe,The Court - Grey,13 Grey,179.00,No,https://www.greats.com/products/the-court-grey,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Court-Classic-Grey-COGG-Product-101.jpg?v=1560783669,"Whether you are a fan of actual sports or the sport of looking fresh, these 90s basketball-inspired kicks are going to be a slam dunk for your shoe game.

It is biodegradable, made with no virgin plastics whatsoever, and is handsewn in a top-rated factory that meets the highest levels of labor and environmental practices.   

Every great outfit is built from the ground up. Start here."
COUR02SGEY4M014,All Men's,Shoe,The Court - Grey,14 Grey,179.00,No,https://www.greats.com/products/the-court-grey,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-193-Court-Classic-Grey-COGG-Product-101.jpg?v=1560783669,"Whether you are a fan of actual sports or the sport of looking fresh, these 90s basketball-inspired kicks are going to be a slam dunk for your shoe game.

It is biodegradable, made with no virgin plastics whatsoever, and is handsewn in a top-rated factory that meets the highest levels of labor and environmental practices.   

Every great outfit is built from the ground up. Start here."
ROYK02SGIO5M070,All Men's,Shoe,The Royale Knit - Grey/White,7 Grey,119.00,Yes,https://www.greats.com/products/the-royale-knit-grey-white,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-192-RoyaleKnit-EnviroKnit-Grey-White-REGW-Product-101.jpg?v=1590013840,"Finally—a sporty, eco-friendly sneaker worth wearing! This knit version of our classic Royale model is our most responsible, and fastest-selling shoe to date. It is 100% Vegan, made from recycled plastic, and (wait for it), machine washable. We teamed up with our factory and found a new way to take seven plastic bottles that would have wound up in the ocean and transform them into something that looks awesome on land. Pretty sweet!"
ROYK02SGIO5M080,All Men's,Shoe,The Royale Knit - Grey/White,8 Grey,119.00,No,https://www.greats.com/products/the-royale-knit-grey-white,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-192-RoyaleKnit-EnviroKnit-Grey-White-REGW-Product-101.jpg?v=1590013840,"Finally—a sporty, eco-friendly sneaker worth wearing! This knit version of our classic Royale model is our most responsible, and fastest-selling shoe to date. It is 100% Vegan, made from recycled plastic, and (wait for it), machine washable. We teamed up with our factory and found a new way to take seven plastic bottles that would have wound up in the ocean and transform them into something that looks awesome on land. Pretty sweet!"
ROYK02SGIO5M085,All Men's,Shoe,The Royale Knit - Grey/White,8.5 Grey,119.00,Yes,https://www.greats.com/products/the-royale-knit-grey-white,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-192-RoyaleKnit-EnviroKnit-Grey-White-REGW-Product-101.jpg?v=1590013840,"Finally—a sporty, eco-friendly sneaker worth wearing! This knit version of our classic Royale model is our most responsible, and fastest-selling shoe to date. It is 100% Vegan, made from recycled plastic, and (wait for it), machine washable. We teamed up with our factory and found a new way to take seven plastic bottles that would have wound up in the ocean and transform them into something that looks awesome on land. Pretty sweet!"
ROYK02SGIO5M090,All Men's,Shoe,The Royale Knit - Grey/White,9 Grey,119.00,Yes,https://www.greats.com/products/the-royale-knit-grey-white,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-192-RoyaleKnit-EnviroKnit-Grey-White-REGW-Product-101.jpg?v=1590013840,"Finally—a sporty, eco-friendly sneaker worth wearing! This knit version of our classic Royale model is our most responsible, and fastest-selling shoe to date. It is 100% Vegan, made from recycled plastic, and (wait for it), machine washable. We teamed up with our factory and found a new way to take seven plastic bottles that would have wound up in the ocean and transform them into something that looks awesome on land. Pretty sweet!"
ROYK02SGIO5M095,All Men's,Shoe,The Royale Knit - Grey/White,9.5 Grey,119.00,Yes,https://www.greats.com/products/the-royale-knit-grey-white,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-192-RoyaleKnit-EnviroKnit-Grey-White-REGW-Product-101.jpg?v=1590013840,"Finally—a sporty, eco-friendly sneaker worth wearing! This knit version of our classic Royale model is our most responsible, and fastest-selling shoe to date. It is 100% Vegan, made from recycled plastic, and (wait for it), machine washable. We teamed up with our factory and found a new way to take seven plastic bottles that would have wound up in the ocean and transform them into something that looks awesome on land. Pretty sweet!"
ROYK02SGIO5M100,All Men's,Shoe,The Royale Knit - Grey/White,10 Grey,119.00,Yes,https://www.greats.com/products/the-royale-knit-grey-white,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-192-RoyaleKnit-EnviroKnit-Grey-White-REGW-Product-101.jpg?v=1590013840,"Finally—a sporty, eco-friendly sneaker worth wearing! This knit version of our classic Royale model is our most responsible, and fastest-selling shoe to date. It is 100% Vegan, made from recycled plastic, and (wait for it), machine washable. We teamed up with our factory and found a new way to take seven plastic bottles that would have wound up in the ocean and transform them into something that looks awesome on land. Pretty sweet!"
ROYK02SGIO5M105,All Men's,Shoe,The Royale Knit - Grey/White,10.5 Grey,119.00,Yes,https://www.greats.com/products/the-royale-knit-grey-white,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-192-RoyaleKnit-EnviroKnit-Grey-White-REGW-Product-101.jpg?v=1590013840,"Finally—a sporty, eco-friendly sneaker worth wearing! This knit version of our classic Royale model is our most responsible, and fastest-selling shoe to date. It is 100% Vegan, made from recycled plastic, and (wait for it), machine washable. We teamed up with our factory and found a new way to take seven plastic bottles that would have wound up in the ocean and transform them into something that looks awesome on land. Pretty sweet!"
ROYK02SGIO5M110,All Men's,Shoe,The Royale Knit - Grey/White,11 Grey,119.00,Yes,https://www.greats.com/products/the-royale-knit-grey-white,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-192-RoyaleKnit-EnviroKnit-Grey-White-REGW-Product-101.jpg?v=1590013840,"Finally—a sporty, eco-friendly sneaker worth wearing! This knit version of our classic Royale model is our most responsible, and fastest-selling shoe to date. It is 100% Vegan, made from recycled plastic, and (wait for it), machine washable. We teamed up with our factory and found a new way to take seven plastic bottles that would have wound up in the ocean and transform them into something that looks awesome on land. Pretty sweet!"
ROYK02SGIO5M115,All Men's,Shoe,The Royale Knit - Grey/White,11.5 Grey,119.00,Yes,https://www.greats.com/products/the-royale-knit-grey-white,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-192-RoyaleKnit-EnviroKnit-Grey-White-REGW-Product-101.jpg?v=1590013840,"Finally—a sporty, eco-friendly sneaker worth wearing! This knit version of our classic Royale model is our most responsible, and fastest-selling shoe to date. It is 100% Vegan, made from recycled plastic, and (wait for it), machine washable. We teamed up with our factory and found a new way to take seven plastic bottles that would have wound up in the ocean and transform them into something that looks awesome on land. Pretty sweet!"
ROYK02SGIO5M120,All Men's,Shoe,The Royale Knit - Grey/White,12 Grey,119.00,Yes,https://www.greats.com/products/the-royale-knit-grey-white,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-192-RoyaleKnit-EnviroKnit-Grey-White-REGW-Product-101.jpg?v=1590013840,"Finally—a sporty, eco-friendly sneaker worth wearing! This knit version of our classic Royale model is our most responsible, and fastest-selling shoe to date. It is 100% Vegan, made from recycled plastic, and (wait for it), machine washable. We teamed up with our factory and found a new way to take seven plastic bottles that would have wound up in the ocean and transform them into something that looks awesome on land. Pretty sweet!"
ROYK02SGIO5M130,All Men's,Shoe,The Royale Knit - Grey/White,13 Grey,119.00,Yes,https://www.greats.com/products/the-royale-knit-grey-white,https://cdn.shopify.com/s/files/1/0238/2821/products/Mens-192-RoyaleKnit-EnviroKnit-Grey-White-REGW-Product-101.jpg?v=1590013840,"Finally—a sporty, eco-friendly sneaker worth wearing! This knit version of our classic Royale model is our most responsible, and fastest-selling shoe to date. It is 100% Vegan, made from recycled plastic, and (wait for it), machine washable. We teamed up with our factory and found a new way to take seven plastic bottles that would have wound up in the ocean and transform them into something that looks awesome on land. Pretty sweet!"
